x,Gene
1570,C4orf32
1571,C4orf48
1572,C5AR1
1573,C5orf15
1574,C5orf17
1575,C5orf24
1576,C5orf30
1577,C5orf38
1578,C5orf42
1579,C5orf51
1580,C5orf56
1581,C5orf66-AS1
1582,C6orf10
1583,C6orf120
1584,C6orf132
1585,C6orf136
1586,C6orf15
1587,C6orf203
1588,C6orf226
1589,C6orf48
1590,C6orf52
1591,C6orf57
1592,C6orf62
1593,C6orf89
1594,C7
1595,C7orf25
1596,C7orf43
1597,C7orf50
1598,C7orf55
1599,C7orf55-LUC7L2
1600,C7orf60
1601,C7orf62
1602,C7orf65
1603,C7orf66
1604,C7orf73
1605,C8orf33
1606,C8orf37-AS1
1607,C8orf4
1608,C8orf44
1609,C8orf44-SGK3
1610,C8orf49
1611,C8orf59
1612,C8orf76
1613,C8orf82
1614,C8orf88
1615,C9orf106
1616,C9orf129
1617,C9orf135-AS1
1618,C9orf142
1619,C9orf152
1620,C9orf16
1621,C9orf163
1622,C9orf170
1623,C9orf172
1624,C9orf40
1625,C9orf41
1626,C9orf64
1627,C9orf66
1628,C9orf69
1629,C9orf72
1630,C9orf78
1631,C9orf85
1632,C9orf89
1633,C9orf91
1634,C9orf92
1635,CA11
1636,CA5B
1637,CAAP1
1638,CAB39
1639,CAB39L
1640,CACNA1D
1641,CACNA1H
1642,CACNG1
1643,CACNG4
1644,CACNG5
1645,CACUL1
1646,CACYBP
1647,CADM1
1648,CADM4
1649,CADPS
1650,CADPS2
1651,CAHM
1652,CALCOCO1
1653,CALCOCO2
1654,CALD1
1655,CALHM2
1656,CALM1
1657,CALM2
1658,CALM3
1659,CALML4
1660,CALML5
1661,CALR
1662,CALU
1663,CALY
1664,CAMK1
1665,CAMK2B
1666,CAMK2D
1667,CAMK2N1
1668,CAMK2N2
1669,CAMKK2
1670,CAMLG
1671,CAMSAP2
1672,CAMSAP3
1673,CAND1
1674,CANT1
1675,CANX
1676,CAP1
1677,CAP2
1678,CAPN1
1679,CAPN15
1680,CAPN2
1681,CAPN5
1682,CAPN7
1683,CAPN8
1684,CAPNS1
1685,CAPNS2
1686,CAPRIN1
1687,CAPZA1
1688,CAPZA2
1689,CAPZB
1690,CARM1
1691,CARTPT
1692,CASC11
1693,CASC18
1694,CASC19
1695,CASC20
1696,CASC21
1697,CASC22
1698,CASC3
1699,CASC4
1700,CASC6
1701,CASC9
1702,CASD1
1703,CASP1
1704,CASP4
1705,CASP8AP2
1706,CASQ1
1707,CAST
1708,CAT
1709,CATSPER2
1710,CBFA2T2
1711,CBFA2T3
1712,CBFB
1713,CBLB
1714,CBLC
1715,CBLL1
1716,CBLN3
1717,CBR1
1718,CBR3
1719,CBR4
1720,CBS
1721,CBWD1
1722,CBWD2
1723,CBWD5
1724,CBWD7
1725,CBX1
1726,CBX3
1727,CBX4
1728,CBX5
1729,CBX6
1730,CBX7
1731,CBY3
1732,CCAR1
1733,CCAT1
1734,CCBL2
1735,CCDC101
1736,CCDC102A
1737,CCDC112
1738,CCDC117
1739,CCDC122
1740,CCDC124
1741,CCDC125
1742,CCDC134
1743,CCDC137
1744,CCDC14
1745,CCDC141
1746,CCDC144A
1747,CCDC144NL
1748,CCDC146
1749,CCDC149
1750,CCDC159
1751,CCDC160
1752,CCDC166
1753,CCDC167
1754,CCDC169
1755,CCDC177
1756,CCDC182
1757,CCDC183
1758,CCDC186
1759,CCDC23
1760,CCDC25
1761,CCDC28A
1762,CCDC34
1763,CCDC43
1764,CCDC47
1765,CCDC50
1766,CCDC51
1767,CCDC53
1768,CCDC58
1769,CCDC59
1770,CCDC6
1771,CCDC61
1772,CCDC66
1773,CCDC67
1774,CCDC71L
1775,CCDC74A
1776,CCDC74B
1777,CCDC80
1778,CCDC85A
1779,CCDC85B
1780,CCDC86
1781,CCDC89
1782,CCDC90B
1783,CCDC91
1784,CCDC97
1785,CCIN
1786,CCK
1787,CCL11
1788,CCL13
1789,CCL14
1790,CCL15
1791,CCL15-CCL14
1792,CCL18
1793,CCL19
1794,CCL2
1795,CCL20
1796,CCL21
1797,CCL22
1798,CCL27
1799,CCL3
1800,CCL3L3
1801,CCL4
1802,CCL4L1
1803,CCL5
1804,CCL8
1805,CCNC
1806,CCND1
1807,CCND2
1808,CCNG1
1809,CCNG2
1810,CCNH
1811,CCNI
1812,CCNK
1813,CCNL1
1814,CCNL2
1815,CCNO
1816,CCNT1
1817,CCNT2
1818,CCNYL1
1819,CCP110
1820,CCPG1
1821,CCR1
1822,CCR4
1823,CCR5
1824,CCR7
1825,CCR8
1826,CCRN4L
1827,CCSAP
1828,CCSER2
1829,CCT2
1830,CCT3
1831,CCT4
1832,CCT5
1833,CCT6A
1834,CCT7
1835,CCZ1
1836,CCZ1B
1837,CD14
1838,CD163
1839,CD164
1840,CD177
1841,CD1C
1842,CD2
1843,CD200
1844,CD24
1845,CD248
1846,CD27
1847,CD276
1848,CD2AP
1849,CD2BP2
1850,CD302
1851,CD320
1852,CD38
1853,CD3D
1854,CD3E
1855,CD4
1856,CD44
1857,CD46
1858,CD47
1859,CD52
1860,CD53
1861,CD55
1862,CD58
1863,CD59
1864,CD63
1865,CD68
1866,CD69
1867,CD70
1868,CD74
1869,CD83
1870,CD9
1871,CD93
1872,CD99
1873,CD99L2
1874,CDC123
1875,CDC14A
1876,CDC16
1877,CDC26
1878,CDC34
1879,CDC37
1880,CDC37L1-AS1
1881,CDC42
1882,CDC42BPA
1883,CDC42EP1
1884,CDC42EP2
1885,CDC42EP3
1886,CDC42EP4
1887,CDC42EP5
1888,CDC42SE1
1889,CDC42SE2
1890,CDC5L
1891,CDC73
1892,CDCA7L
1893,CDH1
1894,CDH11
1895,CDH2
1896,CDH22
1897,CDH26
1898,CDH7
1899,CDIP1
1900,CDIPT
1901,CDK11A
1902,CDK11B
1903,CDK12
1904,CDK14
1905,CDK17
1906,CDK19
1907,CDK2
1908,CDK2AP1
1909,CDK2AP2
1910,CDK3
1911,CDK5
1912,CDK5R2
1913,CDK5RAP3
1914,CDK6
1915,CDK7
1916,CDK8
1917,CDK9
1918,CDKN1A
1919,CDKN1B
1920,CDKN1C
1921,CDKN2A-AS1
1922,CDKN2AIP
1923,CDKN2AIPNL
1924,CDKN2B
1925,CDKN2D
1926,CDNF
1927,CDO1
1928,CDR1
1929,CDR2
1930,CDR2L
1931,CDRT15L2
1932,CDRT4
1933,CDRT7
1934,CDS1
1935,CDS2
1936,CDT1
1937,CDV3
1938,CDX1
1939,CDY1B
1940,CDYL2
1941,CEACAM1
1942,CEACAM20
1943,CEACAM6
1944,CEBPA
1945,CEBPB
1946,CEBPD
1947,CEBPG
1948,CEBPZ
1949,CEBPZOS
1950,CECR3
1951,CECR6
1952,CECR7
1953,CEL
1954,CELA3A
1955,CELF1
1956,CEMP1
1957,CEND1
1958,CENPB
1959,CENPC
1960,CENPN
1961,CENPV
1962,CENPW
1963,CEP120
1964,CEP170
1965,CEP170B
1966,CEP290
1967,CEP295
1968,CEP350
1969,CEP57
1970,CEP63
1971,CEP70
1972,CEP83
1973,CEP89
1974,CEP95
1975,CEPT1
1976,CERS2
1977,CERS4
1978,CERS6
1979,CETN1
1980,CETN2
1981,CETN3
1982,CFAP126
1983,CFAP20
1984,CFAP36
1985,CFAP44
1986,CFAP53
1987,CFAP69
1988,CFAP97
1989,CFAP99
1990,CFB
1991,CFC1
1992,CFC1B
1993,CFD
1994,CFDP1
1995,CFL2
1996,CFLAR
1997,CGA
1998,CGB1
1999,CGB2
2000,CGB5
2001,CGB7
2002,CGB8
2003,CGGBP1
2004,CGN
2005,CGNL1
2006,CGREF1
2007,CH17-118O6.2
2008,CH17-125A10.2
2009,CH17-140K24.3
2010,CH17-140K24.5
2011,CH17-140K24.8
2012,CH17-264L24.1
2013,CH17-270A2.2
2014,CH17-335B8.4
2015,CH17-340M24.3
2016,CH17-353B19.1
2017,CH17-360D5.2
2018,CH17-360D5.3
2019,CH17-437K3.1
2020,CH25H
2021,CH507-152C13.6
2022,CH507-154B10.1
2023,CH507-210P18.4
2024,CH507-24F1.1
2025,CH507-24F1.2
2026,CH507-9B2.3
2027,CH507-9B2.4
2028,CH507-9B2.9
2029,CHAC1
2030,CHAC2
2031,CHAD
2032,CHAF1A
2033,CHAMP1
2034,CHCHD1
2035,CHCHD10
2036,CHCHD2
2037,CHCHD3
2038,CHCHD4
2039,CHD1
2040,CHD1L
2041,CHD2
2042,CHD3
2043,CHD4
2044,CHD6
2045,CHD8
2046,CHD9
2047,CHDH
2048,CHGA
2049,CHGB
2050,CHI3L1
2051,CHIC2
2052,CHKA
2053,CHMP1A
2054,CHMP1B
2055,CHMP2A
2056,CHMP2B
2057,CHMP3
2058,CHMP4A
2059,CHMP4B
2060,CHMP4C
2061,CHMP5
2062,CHORDC1
2063,CHP1
2064,CHP2
2065,CHPF
2066,CHPF2
2067,CHPT1
2068,CHRAC1
2069,CHRDL1
2070,CHRDL2
2071,CHRM1
2072,CHRM3
2073,CHRM4
2074,CHRNA2
2075,CHRNA5
2076,CHRNA7
2077,CHST13
2078,CHST14
2079,CHST3
2080,CHST7
2081,CHSY1
2082,CHTF8
2083,CHTOP
2084,CHURC1
2085,CHURC1-FNTB
2086,CIB1
2087,CIB2
2088,CIB3
2089,CIC
2090,CIDEB
2091,CIPC
2092,CIR1
2093,CIRBP
2094,CISD1
2095,CISD2
2096,CISD3
2097,CITED1
2098,CITED2
2099,CITED4
2100,CITF22-1A6.3
2101,CKAP2
2102,CKAP4
2103,CKAP5
2104,CKB
2105,CKLF
2106,CKLF-CMTM1
2107,CKM
2108,CKMT1A
2109,CKMT1B
2110,CKMT2
2111,CKS1B
2112,CKS2
2113,CLASP1
2114,CLASP2
2115,CLCC1
2116,CLCF1
2117,CLCN3
2118,CLDN1
2119,CLDN15
2120,CLDN20
2121,CLDN23
2122,CLDN24
2123,CLDN25
2124,CLDN3
2125,CLDN4
2126,CLDN5
2127,CLDN6
2128,CLDN7
2129,CLDN8
2130,CLDN9
2131,CLDND1
2132,CLDND2
2133,CLEC11A
2134,CLEC14A
2135,CLEC2B
2136,CLEC2D
2137,CLEC2L
2138,CLEC3A
2139,CLEC3B
2140,CLEC6A
2141,CLEC7A
2142,CLGN
2143,CLIC1
2144,CLIC3
2145,CLIC4
2146,CLIC6
2147,CLINT1
2148,CLIP1
2149,CLIP1-AS1
2150,CLIP3
2151,CLK1
2152,CLK2
2153,CLK4
2154,CLLU1OS
2155,CLMN
2156,CLN3
2157,CLN6
2158,CLNS1A
2159,CLPP
2160,CLPSL2
2161,CLPTM1
2162,CLPX
2163,CLRN2
2164,CLSTN1
2165,CLTA
2166,CLTB
2167,CLTC
2168,CLU
2169,CLUAP1
2170,CMA1
2171,CMAS
2172,CMB9-22P13.1
2173,CMB9-22P13.2
2174,CMBL
2175,CMC2
2176,CMC4
2177,CMPK1
2178,CMPK2
2179,CMTM3
2180,CMTM4
2181,CMTM6
2182,CMTM7
2183,CMTM8
2184,CMTR1
2185,CNBP
2186,CNDP2
2187,CNEP1R1
2188,CNFN
2189,CNIH1
2190,CNIH4
2191,CNN1
2192,CNN2
2193,CNN3
2194,CNNM4
2195,CNOT1
2196,CNOT11
2197,CNOT2
2198,CNOT4
2199,CNOT6
2200,CNOT6L
2201,CNPPD1
2202,CNPY2
2203,CNPY3
2204,CNR1
2205,CNTD1
2206,CNTD2
2207,CNTFR
2208,CNTLN
2209,CNTN3
2210,CNTN4-AS2
2211,CNTNAP2
2212,COA3
2213,COA4
2214,COA5
2215,COA6
2216,COBLL1
2217,COCH
2218,COG3
2219,COG5
2220,COIL
2221,COL10A1
2222,COL12A1
2223,COL1A1
2224,COL1A2
2225,COL23A1
2226,COL26A1
2227,COL28A1
2228,COL2A1
2229,COL3A1
2230,COL4A1
2231,COL4A2
2232,COL4A3BP
2233,COL5A1
2234,COL6A1
2235,COL6A2
2236,COL6A3
2237,COL8A2
2238,COL9A2
2239,COLEC12
2240,COLGALT1
2241,COMMD1
2242,COMMD10
2243,COMMD2
2244,COMMD3
2245,COMMD3-BMI1
2246,COMMD6
2247,COMMD7
2248,COMMD8
2249,COMP
2250,COMT
2251,COMTD1
2252,COPA
2253,COPB1
2254,COPB2
2255,COPE
2256,COPG1
2257,COPG2
2258,COPRS
2259,COPS2
2260,COPS3
2261,COPS6
2262,COPZ1
2263,COQ10B
2264,COQ2
2265,COQ4
2266,COQ5
2267,COQ6
2268,COQ9
2269,CORO1B
2270,CORO1C
2271,COTL1
2272,COX14
2273,COX15
2274,COX16
2275,COX17
2276,COX20
2277,COX4I1
2278,COX4I2
2279,COX5A
2280,COX5B
2281,COX6A1
2282,COX6A2
2283,COX6B1
2284,COX6C
2285,COX7A1
2286,COX7A2
2287,COX7B
2288,COX7B2
2289,COX7C
2290,COX8A
2291,COX8C
2292,CP
2293,CPA3
2294,CPA6
2295,CPB1
2296,CPD
2297,CPE
2298,CPEB2
2299,CPEB3
2300,CPEB4
2301,CPED1
2302,CPLX1
2303,CPLX3
2304,CPM
2305,CPNE1
2306,CPNE3
2307,CPNE4
2308,CPNE7
2309,CPSF1
2310,CPSF2
2311,CPSF6
2312,CPSF7
2313,CPT1A
2314,CPXM1
2315,CRABP1
2316,CRABP2
2317,CRACR2B
2318,CRAT
2319,CRB3
2320,CRBN
2321,CRCP
2322,CRCT1
2323,CREB1
2324,CREB3
2325,CREB3L1
2326,CREB3L2
2327,CREB3L4
2328,CREBBP
2329,CREBL2
2330,CREBZF
2331,CREG1
2332,CRH
2333,CRIP2
2334,CRIPAK
2335,CRIPT
2336,CRISP3
2337,CRISPLD1
2338,CRISPLD2
2339,CRK
2340,CRKL
2341,CRLF1
2342,CRLF2
2343,CRLF3
2344,CRLS1
2345,CRNDE
2346,CRNKL1
2347,CROCC
2348,CROCCP2
2349,CRTAP
2350,CRTC1
2351,CRYAB
2352,CRYBA2
2353,CRYBB3
2354,CRYGA
2355,CRYGB
2356,CRYGC
2357,CRYGD
2358,CRYGS
2359,CRYZ
2360,CS
2361,CSAG1
2362,CSDC2
2363,CSDE1
2364,CSE1L
2365,CSF3
2366,CSGALNACT1
2367,CSGALNACT2
2368,CSH1
2369,CSN1S1
2370,CSN2
2371,CSN3
2372,CSNK1A1
2373,CSNK1D
2374,CSNK1E
2375,CSNK1G2
2376,CSNK1G3
2377,CSNK2A1
2378,CSNK2A2
2379,CSNK2A3
2380,CSNK2B
2381,CSNK2B-LY6G5B-562
2382,CSPP1
2383,CSRNP1
2384,CSRP1
2385,CSRP2
2386,CST1
2387,CST2
2388,CST3
2389,CST4
2390,CST5
2391,CST6
2392,CST7
2393,CSTA
2394,CSTB
2395,CSTF1
2396,CSTF2T
2397,CSTF3
2398,CT45A10
2399,CT45A2
2400,CT45A3
2401,CT45A5
2402,CT47A12
2403,CT47A6
2404,CT62
2405,CT83
2406,CTA-109P11.1
2407,CTA-150C2.13
2408,CTA-212A2.3
2409,CTA-221G9.7
2410,CTA-223H9.9
2411,CTA-228A9.3
2412,CTA-246H3.12
2413,CTA-254O6.1
2414,CTA-268H5.14
2415,CTA-276F8.1
2416,CTA-280A3.2
2417,CTA-280A3__B.2
2418,CTA-31J9.2
2419,CTA-342B11.1
2420,CTA-363E6.2
2421,CTA-373H7.7
2422,CTA-384D8.33
2423,CTA-384D8.34
2424,CTA-384D8.35
2425,CTA-390C10.9
2426,CTA-392C11.2
2427,CTA-397C4.2
2428,CTA-398F10.1
2429,CTA-398F10.2
2430,CTA-481E9.3
2431,CTA-503F6.2
2432,CTA-714B7.7
2433,CTA-796E4.3
2434,CTA-796E4.5
2435,CTA-929C8.5
2436,CTA-929C8.6
2437,CTA-929C8.7
2438,CTA-992D9.11
2439,CTA-992D9.6
2440,CTA-992D9.7
2441,CTAG1B
2442,CTAG2
2443,CTAGE5
2444,CTAGE6
2445,CTAGE9
2446,CTB-102L5.4
2447,CTB-111F10.1
2448,CTB-113I20.2
2449,CTB-113P19.5
2450,CTB-114C7.4
2451,CTB-118N6.2
2452,CTB-17P3.4
2453,CTB-181F24.1
2454,CTB-187M2.1
2455,CTB-1H10.1
2456,CTB-31N19.5
2457,CTB-31O20.2
2458,CTB-32H22.1
2459,CTB-32O4.2
2460,CTB-32O4.3
2461,CTB-32O4.4
2462,CTB-32P11.1
2463,CTB-33O18.2
2464,CTB-35F21.1
2465,CTB-35F21.2
2466,CTB-35F21.3
2467,CTB-35F21.5
2468,CTB-39G8.2
2469,CTB-40H15.4
2470,CTB-41I6.1
2471,CTB-41I6.2
2472,CTB-43E15.2
2473,CTB-50L17.14
2474,CTB-50L17.16
2475,CTB-54I1.1
2476,CTB-54O9.9
2477,CTB-55O6.8
2478,CTB-58E17.1
2479,CTB-60B18.10
2480,CTB-61M7.2
2481,CTB-75G16.3
2482,CTBP1
2483,CTC-1337H24.3
2484,CTC-1337H24.4
2485,CTC-207P7.1
2486,CTC-228N24.2
2487,CTC-231O11.1
2488,CTC-235G5.3
2489,CTC-241F20.4
2490,CTC-241N9.1
2491,CTC-260F20.3
2492,CTC-261N6.1
2493,CTC-261N6.2
2494,CTC-264K15.6
2495,CTC-264O10.1
2496,CTC-264O10.2
2497,CTC-273B12.10
2498,CTC-273B12.7
2499,CTC-276P9.2
2500,CTC-276P9.3
2501,CTC-281F24.1
2502,CTC-281M20.1
2503,CTC-281M20.4
2504,CTC-293G12.1
2505,CTC-296K1.3
2506,CTC-297N7.1
2507,CTC-297N7.9
2508,CTC-301O7.4
2509,CTC-304I17.5
2510,CTC-305H11.1
2511,CTC-308K20.2
2512,CTC-321K16.4
2513,CTC-325H20.2
2514,CTC-326K19.6
2515,CTC-332L22.1
2516,CTC-338M12.2
2517,CTC-339F2.2
2518,CTC-339O9.1
2519,CTC-344H19.4
2520,CTC-347C20.1
2521,CTC-360G5.9
2522,CTC-360P9.4
2523,CTC-360P9.5
2524,CTC-366B18.4
2525,CTC-367F4.1
2526,CTC-367J11.1
2527,CTC-369A16.2
2528,CTC-384G19.1
2529,CTC-398G3.6
2530,CTC-400I9.1
2531,CTC-400I9.2
2532,CTC-400I9.3
2533,CTC-429P9.2
2534,CTC-429P9.4
2535,CTC-430J12.2
2536,CTC-432M15.3
2537,CTC-435M10.3
2538,CTC-436K13.1
2539,CTC-436K13.2
2540,CTC-436K13.5
2541,CTC-436K13.6
2542,CTC-439O9.3
2543,CTC-444N24.11
2544,CTC-444N24.8
2545,CTC-448D22.1
2546,CTC-454I21.3
2547,CTC-459F4.3
2548,CTC-459F4.5
2549,CTC-461F20.1
2550,CTC-467M3.3
2551,CTC-471C19.2
2552,CTC-480C2.1
2553,CTC-487M23.8
2554,CTC-490E21.10
2555,CTC-490E21.12
2556,CTC-490G23.2
2557,CTC-492K19.7
2558,CTC-497E21.3
2559,CTC-498J12.1
2560,CTC-498M16.4
2561,CTC-499B15.8
2562,CTC-512J12.6
2563,CTC-513N18.6
2564,CTC-513N18.7
2565,CTC-523E23.1
2566,CTC-523E23.11
2567,CTC-523E23.14
2568,CTC-523E23.5
2569,CTC-524C5.5
2570,CTC-525D6.5
2571,CTC-526N19.1
2572,CTC-527H23.2
2573,CTC-527H23.3
2574,CTC-527H23.4
2575,CTC-529L17.1
2576,CTC-529L17.2
2577,CTC-534A2.2
2578,CTC-535M15.2
2579,CTC-537E7.1
2580,CTC-537E7.2
2581,CTC-537E7.3
2582,CTC-542B22.1
2583,CTC-543D15.3
2584,CTC-543D15.8
2585,CTC-546K23.1
2586,CTC-548K16.1
2587,CTC-548K16.2
2588,CTC-554D6.1
2589,CTC-559E9.4
2590,CTC-573N18.1
2591,CTC-756D1.2
2592,CTC-756D1.3
2593,CTC-806A22.1
2594,CTCF
2595,CTD-2001C12.1
2596,CTD-2003C8.2
2597,CTD-2004A9.1
2598,CTD-2005H7.1
2599,CTD-2006C1.10
2600,CTD-2006C1.13
2601,CTD-2006K23.1
2602,CTD-2007H18.1
2603,CTD-2007L18.5
2604,CTD-2008A1.3
2605,CTD-2008L17.1
2606,CTD-2008N3.1
2607,CTD-2008P7.1
2608,CTD-2008P7.10
2609,CTD-2008P7.3
2610,CTD-2012K14.6
2611,CTD-2013N17.7
2612,CTD-2014B16.3
2613,CTD-2014E2.2
2614,CTD-2014E2.6
2615,CTD-2015G9.1
2616,CTD-2015G9.2
2617,CTD-2015H3.2
2618,CTD-2016O11.1
2619,CTD-2017D11.1
2620,CTD-2021H9.2
2621,CTD-2021H9.3
2622,CTD-2023N9.2
2623,CTD-2023N9.3
2624,CTD-2024P10.2
2625,CTD-2026G6.3
2626,CTD-2027I19.3
2627,CTD-2034I21.1
2628,CTD-2034I4.2
2629,CTD-2035E11.4
2630,CTD-2035E11.5
2631,CTD-2036A18.2
2632,CTD-2036P10.3
2633,CTD-2050B12.1
2634,CTD-2050I18.2
2635,CTD-2054N24.2
2636,CTD-2061E9.1
2637,CTD-2066L21.1
2638,CTD-2066L21.2
2639,CTD-2072I24.1
2640,CTD-2074D8.1
2641,CTD-2076M15.1
2642,CTD-2078B5.2
2643,CTD-2089N3.1
2644,CTD-2089N3.2
2645,CTD-2089N3.3
2646,CTD-2090I13.1
2647,CTD-2091N23.1
2648,CTD-2095E4.5
2649,CTD-2105E13.16
2650,CTD-2116N24.1
2651,CTD-2125J1.1
2652,CTD-2126E3.4
2653,CTD-2130F23.1
2654,CTD-2130F23.2
2655,CTD-2131I18.1
2656,CTD-2132N18.3
2657,CTD-2134A5.4
2658,CTD-2135D7.5
2659,CTD-2135J3.4
2660,CTD-2139B15.2
2661,CTD-2142D14.1
2662,CTD-2144E22.8
2663,CTD-2147F2.1
2664,CTD-2151A2.1
2665,CTD-2154H6.1
2666,CTD-2161F6.2
2667,CTD-2161F6.3
2668,CTD-2168K21.1
2669,CTD-2170G1.2
2670,CTD-2171N6.1
2671,CTD-2184D3.3
2672,CTD-2186M15.3
2673,CTD-2189E23.2
2674,CTD-2192J16.11
2675,CTD-2192J16.20
2676,CTD-2192J16.22
2677,CTD-2192J16.24
2678,CTD-2192J16.26
2679,CTD-2193G5.1
2680,CTD-2194D22.2
2681,CTD-2194L12.2
2682,CTD-2194L12.3
2683,CTD-2199O4.1
2684,CTD-2199O4.3
2685,CTD-2199O4.6
2686,CTD-2199O4.7
2687,CTD-2200A16.1
2688,CTD-2203A3.1
2689,CTD-2206N4.2
2690,CTD-2207A17.1
2691,CTD-2207O23.10
2692,CTD-2207O23.12
2693,CTD-2207P18.2
2694,CTD-2210P24.1
2695,CTD-2210P24.2
2696,CTD-2210P24.6
2697,CTD-2215E18.3
2698,CTD-2227E11.1
2699,CTD-2227I18.1
2700,CTD-2228A4.1
2701,CTD-2231E14.4
2702,CTD-2231E14.5
2703,CTD-2231H16.1
2704,CTD-2232E5.2
2705,CTD-2234N14.1
2706,CTD-2234N14.2
2707,CTD-2235C13.3
2708,CTD-2240J17.1
2709,CTD-2240J17.2
2710,CTD-2240J17.3
2711,CTD-2245E15.3
2712,CTD-2245F17.3
2713,CTD-2245F17.9
2714,CTD-2246P4.1
2715,CTD-2247C11.4
2716,CTD-2247C11.5
2717,CTD-2270L9.4
2718,CTD-2270P14.5
2719,CTD-2272D18.1
2720,CTD-2278I10.6
2721,CTD-2281E23.1
2722,CTD-2281E23.3
2723,CTD-2281M20.1
2724,CTD-2287O16.4
2725,CTD-2291D10.3
2726,CTD-2291D10.4
2727,CTD-2292M16.8
2728,CTD-2296D1.2
2729,CTD-2298J14.2
2730,CTD-2302E22.2
2731,CTD-2306A12.1
2732,CTD-2308B18.3
2733,CTD-2308B18.4
2734,CTD-2309H9.3
2735,CTD-2311M21.4
2736,CTD-2313J17.7
2737,CTD-2313J23.1
2738,CTD-2313N18.7
2739,CTD-2313P7.1
2740,CTD-2315E11.1
2741,CTD-2316B1.1
2742,CTD-2316B1.2
2743,CTD-2318H23.1
2744,CTD-2319I12.2
2745,CTD-2325M2.1
2746,CTD-2331H12.7
2747,CTD-2332E11.2
2748,CTD-2333K2.1
2749,CTD-2333M24.1
2750,CTD-2334D19.1
2751,CTD-2335O3.3
2752,CTD-2336H13.2
2753,CTD-2340E1.2
2754,CTD-2342N23.3
2755,CTD-2349B8.1
2756,CTD-2349P21.5
2757,CTD-2349P21.6
2758,CTD-2349P21.9
2759,CTD-2358C21.3
2760,CTD-2369P2.12
2761,CTD-2370N5.3
2762,CTD-2376I4.1
2763,CTD-2376I4.2
2764,CTD-2377D24.4
2765,CTD-2378E21.1
2766,CTD-2383I20.1
2767,CTD-2384A14.2
2768,CTD-2410N18.5
2769,CTD-2507G9.1
2770,CTD-2509G16.5
2771,CTD-2510F5.6
2772,CTD-2515H24.2
2773,CTD-2515H24.4
2774,CTD-2520I13.1
2775,CTD-2521M24.10
2776,CTD-2521M24.5
2777,CTD-2521M24.9
2778,CTD-2526A2.2
2779,CTD-2526M8.2
2780,CTD-2527I21.15
2781,CTD-2528L19.4
2782,CTD-2528L19.6
2783,CTD-2532D12.5
2784,CTD-2532N20.1
2785,CTD-2533K21.4
2786,CTD-2534I21.8
2787,CTD-2534J5.1
2788,CTD-2535L24.2
2789,CTD-2535L24.3
2790,CTD-2536I1.3
2791,CTD-2538C1.2
2792,CTD-2538C1.3
2793,CTD-2540B15.9
2794,CTD-2540L5.5
2795,CTD-2540L5.6
2796,CTD-2540M10.1
2797,CTD-2541J13.1
2798,CTD-2541M15.3
2799,CTD-2542C24.8
2800,CTD-2542L18.1
2801,CTD-2544M6.1
2802,CTD-2545G14.7
2803,CTD-2545M3.6
2804,CTD-2545M3.8
2805,CTD-2547G23.4
2806,CTD-2547L24.4
2807,CTD-2554C21.3
2808,CTD-2555A7.1
2809,CTD-2555A7.2
2810,CTD-2555O16.1
2811,CTD-2561B21.10
2812,CTD-2561B21.11
2813,CTD-2561F5.1
2814,CTD-2561J22.3
2815,CTD-2562J17.4
2816,CTD-2568A17.1
2817,CTD-2568P8.1
2818,CTD-2574D22.6
2819,CTD-2579N5.3
2820,CTD-2582D11.1
2821,CTD-2583A14.10
2822,CTD-2583A14.9
2823,CTD-2587H19.3
2824,CTD-2587H24.10
2825,CTD-2587H24.4
2826,CTD-2587M23.1
2827,CTD-2588E21.1
2828,CTD-2589M5.5
2829,CTD-2616J11.11
2830,CTD-2619J13.13
2831,CTD-2619J13.14
2832,CTD-2619J13.17
2833,CTD-2620I22.3
2834,CTD-2623N2.11
2835,CTD-2623N2.5
2836,CTD-2626G11.2
2837,CTD-2639E6.9
2838,CTD-2650P22.1
2839,CTD-2653M23.3
2840,CTD-2666L21.1
2841,CTD-3010D24.3
2842,CTD-3012A18.1
2843,CTD-3022G6.1
2844,CTD-3023L14.3
2845,CTD-3028N15.3
2846,CTD-3032H12.2
2847,CTD-3035D6.2
2848,CTD-3035K23.6
2849,CTD-3037G24.5
2850,CTD-3051D23.1
2851,CTD-3051D23.4
2852,CTD-3064H18.2
2853,CTD-3074O7.2
2854,CTD-3075F15.1
2855,CTD-3096M3.1
2856,CTD-3096M3.2
2857,CTD-3098H1.2
2858,CTD-3105H18.16
2859,CTD-3105H18.18
2860,CTD-3116E22.8
2861,CTD-3131K8.2
2862,CTD-3154N5.2
2863,CTD-3157E16.2
2864,CTD-3179P9.1
2865,CTD-3179P9.2
2866,CTD-3193K9.11
2867,CTD-3193O13.11
2868,CTD-3194G12.1
2869,CTD-3214H19.16
2870,CTD-3214H19.4
2871,CTD-3220F14.1
2872,CTD-3222D19.12
2873,CTD-3224I3.3
2874,CTD-3229J4.1
2875,CTD-3234P18.6
2876,CTD-3252C9.4
2877,CTDNEP1
2878,CTDSP2
2879,CTDSPL2
2880,CTF1
2881,CTGF
2882,CTHRC1
2883,CTLA4
2884,CTNNA1
2885,CTNNAL1
2886,CTNNB1
2887,CTNNBIP1
2888,CTNND1
2889,CTNND2
2890,CTPS2
2891,CTR9
